frame_id,relative_path,reason
6307,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219051200_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219051200_12.2_54.2_73.0_135.0.png'
6308,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219051800_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219051800_12.2_54.2_73.0_135.0.png'
6309,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219052400_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219052400_12.2_54.2_73.0_135.0.png'
6310,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219053000_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219053000_12.2_54.2_73.0_135.0.png'
6311,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219053600_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219053600_12.2_54.2_73.0_135.0.png'
6312,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219054200_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219054200_12.2_54.2_73.0_135.0.png'
6313,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219054800_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219054800_12.2_54.2_73.0_135.0.png'
6314,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219055400_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219055400_12.2_54.2_73.0_135.0.png'
6315,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219060000_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219060000_12.2_54.2_73.0_135.0.png'
6316,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219060600_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219060600_12.2_54.2_73.0_135.0.png'
6317,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219061200_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219061200_12.2_54.2_73.0_135.0.png'
6318,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219061800_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219061800_12.2_54.2_73.0_135.0.png'
6319,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219062400_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219062400_12.2_54.2_73.0_135.0.png'
6320,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219063000_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219063000_12.2_54.2_73.0_135.0.png'
6321,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219063600_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219063600_12.2_54.2_73.0_135.0.png'
6322,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219064200_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219064200_12.2_54.2_73.0_135.0.png'
6323,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219064800_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219064800_12.2_54.2_73.0_135.0.png'
6324,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219065400_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219065400_12.2_54.2_73.0_135.0.png'
6325,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219070000_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219070000_12.2_54.2_73.0_135.0.png'
6326,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219070600_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219070600_12.2_54.2_73.0_135.0.png'
6327,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219071200_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219071200_12.2_54.2_73.0_135.0.png'
6328,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219071800_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219071800_12.2_54.2_73.0_135.0.png'
6329,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219072400_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219072400_12.2_54.2_73.0_135.0.png'
6330,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219073000_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219073000_12.2_54.2_73.0_135.0.png'
6331,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219073600_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219073600_12.2_54.2_73.0_135.0.png'
6332,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219074200_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219074200_12.2_54.2_73.0_135.0.png'
6333,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219074800_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219074800_12.2_54.2_73.0_135.0.png'
6334,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219075400_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219075400_12.2_54.2_73.0_135.0.png'
6335,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219080000_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219080000_12.2_54.2_73.0_135.0.png'
6336,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219080600_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219080600_12.2_54.2_73.0_135.0.png'
6337,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219081200_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219081200_12.2_54.2_73.0_135.0.png'
6338,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219081800_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219081800_12.2_54.2_73.0_135.0.png'
6339,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219082400_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219082400_12.2_54.2_73.0_135.0.png'
6340,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219083000_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219083000_12.2_54.2_73.0_135.0.png'
6341,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219083600_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219083600_12.2_54.2_73.0_135.0.png'
6342,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219084200_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219084200_12.2_54.2_73.0_135.0.png'
6343,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219084800_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219084800_12.2_54.2_73.0_135.0.png'
6344,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219085400_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219085400_12.2_54.2_73.0_135.0.png'
6345,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219090000_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219090000_12.2_54.2_73.0_135.0.png'
6346,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219090600_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219090600_12.2_54.2_73.0_135.0.png'
6347,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219091200_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219091200_12.2_54.2_73.0_135.0.png'
6348,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219091800_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219091800_12.2_54.2_73.0_135.0.png'
6349,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219092400_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219092400_12.2_54.2_73.0_135.0.png'
6350,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219093000_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219093000_12.2_54.2_73.0_135.0.png'
6351,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219093600_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219093600_12.2_54.2_73.0_135.0.png'
6352,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219094200_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219094200_12.2_54.2_73.0_135.0.png'
6353,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219094800_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219094800_12.2_54.2_73.0_135.0.png'
6354,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219095400_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219095400_12.2_54.2_73.0_135.0.png'
6355,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219100000_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219100000_12.2_54.2_73.0_135.0.png'
6356,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219100600_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219100600_12.2_54.2_73.0_135.0.png'
6357,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219101200_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219101200_12.2_54.2_73.0_135.0.png'
6358,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219101800_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219101800_12.2_54.2_73.0_135.0.png'
6359,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219102400_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219102400_12.2_54.2_73.0_135.0.png'
6360,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219103000_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219103000_12.2_54.2_73.0_135.0.png'
6361,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219103600_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219103600_12.2_54.2_73.0_135.0.png'
6362,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219104200_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219104200_12.2_54.2_73.0_135.0.png'
6363,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219104800_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219104800_12.2_54.2_73.0_135.0.png'
6364,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219105400_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219105400_12.2_54.2_73.0_135.0.png'
6365,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219110000_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219110000_12.2_54.2_73.0_135.0.png'
6366,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219110600_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219110600_12.2_54.2_73.0_135.0.png'
6367,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219111200_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219111200_12.2_54.2_73.0_135.0.png'
6368,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219111800_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219111800_12.2_54.2_73.0_135.0.png'
6369,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219112400_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219112400_12.2_54.2_73.0_135.0.png'
6370,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219113000_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219113000_12.2_54.2_73.0_135.0.png'
6371,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219113600_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219113600_12.2_54.2_73.0_135.0.png'
6372,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219114200_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219114200_12.2_54.2_73.0_135.0.png'
6373,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219114800_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219114800_12.2_54.2_73.0_135.0.png'
6374,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219115400_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219115400_12.2_54.2_73.0_135.0.png'
6375,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219120000_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219120000_12.2_54.2_73.0_135.0.png'
6376,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219120600_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219120600_12.2_54.2_73.0_135.0.png'
6377,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219121200_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219121200_12.2_54.2_73.0_135.0.png'
6378,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219121800_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219121800_12.2_54.2_73.0_135.0.png'
6379,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219122400_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219122400_12.2_54.2_73.0_135.0.png'
6380,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219123000_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219123000_12.2_54.2_73.0_135.0.png'
6381,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219123600_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219123600_12.2_54.2_73.0_135.0.png'
6382,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219124200_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219124200_12.2_54.2_73.0_135.0.png'
6383,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219124800_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219124800_12.2_54.2_73.0_135.0.png'
6384,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219125400_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219125400_12.2_54.2_73.0_135.0.png'
6385,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219130000_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219130000_12.2_54.2_73.0_135.0.png'
6386,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219130600_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219130600_12.2_54.2_73.0_135.0.png'
6387,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219131200_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219131200_12.2_54.2_73.0_135.0.png'
6388,Z_RADA_C_BABJ_P_ACHN_CREF000_20260219131800_12.2_54.2_73.0_135.0.png,[Errno 2] No such file or directory: 'D:\\BaiduNetdiskDownload\\气象大模型数据（中南）-20260224\\气象雷达拼图（UTC）\\Z_RADA_C_BABJ_P_ACHN_CREF000_20260219131800_12.2_54.2_73.0_135.0.png'
